GEOID,state,county,tract,NAME,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,50_plus_units,20_to_49_units,10_to_19_units,5_to_9_units,3_or_4_units,2_units,1_unit_attached_home,1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17
37119006105,37,119,006105,"Census Tract 61.05, Mecklenburg County, North Carolina",2882,0.04892435808466343,0.9510756419153366,0.3022206800832755,0.5961138098542679,0,0.016308119361554477,0,0,0.036433032616238724,1131,0,30,0,0,0,0,0,2,0,1099,1.0174029451137885,0.31860776439089694,0.6987951807228916,1131,1652,343,1558,1471,0.28162511542012925,0.7183748845798708,15,81,81,80,75,25,76,42,57,15,3,0,0,22,23,23,0,0,0,4,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0
37119006108,37,119,006108,"Census Tract 61.08, Mecklenburg County, North Carolina",4435,0.10146561443066517,0.8985343855693348,0.2112739571589628,0.6218714768883878,0,0.03179255918827509,0.002254791431792559,0,0.03134160090191657,1768,0,56,0,25,0,0,0,0,192,1495,1.067853170189099,0.25695216907675195,0.8109010011123471,1768,1513,500,1205,1130,0.21318931210915293,0.7868106878908471,47,59,16,75,55,134,60,164,21,17,68,14,30,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,42,22,0,0,0,87,0,0,0,0,0,0,0,0,0,62,42,0,0,0,0,87
37119006109,37,119,006109,"Census Tract 61.09, Mecklenburg County, North Carolina",4324,0.11655874190564293,0.883441258094357,0.12719703977798336,0.7349676225716929,0,0.01572617946345976,0,0.003469010175763182,0.0020814061054579094,1332,0,28,10,22,106,157,0,0,0,1009,1.897196261682243,0.49221183800623053,1.4049844236760125,1332,1033,520,1191,955,0.48553557466770914,0.5144644253322909,0,122,0,15,106,177,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,3,12,64,0,0,0,0,0,0,0,0,0,0,11,0,0,2,12,64,0,0
37119006110,37,119,006110,"Census Tract 61.10, Mecklenburg County, North Carolina",5575,0.0916591928251121,0.9083408071748879,0.22690582959641256,0.6477130044843049,0,0.02977578475336323,0,0,0.003946188340807175,2498,0,145,0,0,0,0,0,0,23,2330,1.142262895174709,0.3302828618968386,0.8119800332778702,2498,1618,444,1198,962,0.330031517334534,0.669968482665466,178,60,87,27,30,350,287,1,51,59,31,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,95,0,0
37119006111,37,119,006111,"Census Tract 61.11, Mecklenburg County, North Carolina",3590,0.08105849582172701,0.918941504178273,0.3738161559888579,0.5303621169916435,0.0011142061281337048,0,0,0.013649025069637883,0,1533,0,36,0,0,0,80,0,0,0,1417,1.0810810810810811,0.3708708708708709,0.7102102102102102,1533,1181,388,1373,1201,0.33524766690595836,0.6647523330940417,61,32,72,65,62,0,62,0,38,49,53,0,15,39,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,30,25,14,0,0,29,0,0,0,0,0,0,0,0,0,0,30,25,0,0,0,29
37119006112,37,119,006112,"Census Tract 61.12, Mecklenburg County, North Carolina",2202,0.10399636693914623,0.8960036330608537,0.16984559491371481,0.6389645776566758,0,0.07084468664850137,0,0,0.01634877384196185,1099,0,0,100,204,364,0,0,0,212,219,1.1149732620320856,0.56951871657754,0.5454545454545454,1099,1407,NA,1072,1058,0.6833493743984601,0.31665062560153995,105,157,0,0,70,186,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
37119006113,37,119,006113,"Census Tract 61.13, Mecklenburg County, North Carolina",3073,0.02050113895216401,0.979498861047836,0.3761796290270094,0.532378782948259,0,0.024731532704197853,0,0.028636511552229092,0.01757240481614058,1765,0,0,0,99,650,84,0,22,188,722,1,0.2596685082872928,0.7403314917127072,1765,1302,294,1360,1248,0.4611365120836055,0.5388634879163945,83,30,25,0,0,0,17,14,0,0,33,0,0,13,37,44,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006114,37,119,006114,"Census Tract 61.14, Mecklenburg County, North Carolina",3112,0.28631105398457585,0.7136889460154242,0.20983290488431877,0.42705655526992287,0.004820051413881748,0.04916452442159383,0,0,0.02281491002570694,1495,0,0,46,14,343,37,43,52,75,885,1,0.3663865546218487,0.6336134453781512,1495,1408,447,1157,1090,0.41431670281995664,0.5856832971800434,19,35,0,7,0,25,8,25,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,65,94,90,77,41,0,0,0,0,0,0,0,0,0,87,0,65,94,90,77,41,0
37119006115,37,119,006115,"Census Tract 61.15, Mecklenburg County, North Carolina",3649,0.13620169909564264,0.8637983009043574,0.16442861057824062,0.550561797752809,0,0.14880789257330776,0,0,0,2353,0,20,195,659,966,256,23,0,71,163,1,0.43105590062111804,0.568944099378882,2353,1304,NA,NA,NA,1,0,69,286,0,45,41,46,0,57,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006208,37,119,006208,"Census Tract 62.08, Mecklenburg County, North Carolina",3764,0.008767268862911796,0.9912327311370882,0.9123273113708821,0.0167375132837407,0,0.03719447396386823,0,0.0010626992561105207,0.023910733262486716,1666,0,32,90,106,286,243,67,12,209,621,1,0.23850267379679144,0.7614973262032085,1666,1363,529,1898,1799,0.5388958594730239,0.4611041405269762,0,0,0,0,0,0,0,0,46,79,221,18,65,217,39,172,0,0,0,0,0,0,0,0,17,10,14,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
37119006209,37,119,006209,"Census Tract 62.09, Mecklenburg County, North Carolina",4869,0.04600533990552475,0.9539946600944752,0.8133086876155268,0.11070034914766892,0,0.006777572396796057,0,0,0.023208050934483467,2609,0,0,200,443,458,524,149,41,100,694,1,0.2564102564102564,0.7435897435897436,2609,1390,536,1780,1588,0.6718882303132938,0.3281117696867062,33,122,0,0,0,33,0,0,100,103,443,47,95,86,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006210,37,119,006210,"Census Tract 62.10, Mecklenburg County, North Carolina",4739,0.052542730533867904,0.9474572694661321,0.7408736020257438,0.09558978687486812,0,0.10107617640852501,0,0,0.009917704156995147,1786,0,0,0,24,70,22,14,15,86,1555,1.040552995391705,0.3686635944700461,0.6718894009216589,1786,1719,670,1908,1672,0.2508493771234428,0.7491506228765572,8,7,21,7,41,0,8,0,132,196,97,64,100,155,97,14,0,0,0,0,0,0,0,0,22,0,0,0,0,22,6,0,15,0,24,52,7,6,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0
37119006211,37,119,006211,"Census Tract 62.11, Mecklenburg County, North Carolina",6546,0.07057745187901009,0.9294225481209899,0.8284448518179041,0.0675221509318668,1.5276504735716468e-4,0.009318667888787045,0,0,0.023984112435074856,2430,0,0,0,51,137,22,0,0,0,2220,1.0088691796008868,0.24501108647450112,0.7638580931263859,2430,1464,665,2036,1836,0.09734513274336283,0.9026548672566371,0,13,15,0,23,26,33,36,118,180,380,112,181,237,271,102,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,15,16,0,47,12,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
37119006212,37,119,006212,"Census Tract 62.12, Mecklenburg County, North Carolina",4211,0.06862977914984564,0.9313702208501543,0.6547138446924721,0.15696984089289956,7.124198527665638e-4,0.0569935882213251,0,0.006411778674899074,0.05556874851579197,1896,0,0,59,162,146,83,187,0,243,1016,1.016267942583732,0.48708133971291867,0.5291866028708134,1896,1473,658,1821,1670,0.45714285714285713,0.5428571428571428,10,56,0,0,52,47,14,54,195,91,66,36,60,34,38,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,14,0,34,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
37119006214,37,119,006214,"Census Tract 62.14, Mecklenburg County, North Carolina",4074,0.12027491408934708,0.8797250859106529,0.7557682866961217,0.022582228767795778,0,0.05621011291114384,0,0.0022091310751104565,0.0429553264604811,1422,0,13,0,0,0,0,0,0,5,1404,1,0.36070381231671556,0.6392961876832844,1422,1764,473,1628,1502,0.06579898770788142,0.9342010122921186,0,0,10,0,0,0,0,0,135,113,84,57,69,130,112,95,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,15,53,58,11,0,6,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006216,37,119,006216,"Census Tract 62.16, Mecklenburg County, North Carolina",1917,0.004694835680751174,0.9953051643192489,0.8643714136671883,0.028169014084507043,0,0.06729264475743349,0,0.03547209181011998,0,1103,0,0,153,0,62,123,0,0,199,566,1.0546623794212218,0.04180064308681672,1.0128617363344052,1103,1564,632,2995,1368,0.17688679245283018,0.8231132075471698,9,8,0,0,0,9,0,0,0,21,32,97,0,33,38,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
37119006217,37,119,006217,"Census Tract 62.17, Mecklenburg County, North Carolina",3035,0.042833607907743,0.957166392092257,0.8342668863261944,0.10576606260296541,0,0.005601317957166392,0,0,0.011532125205930808,1568,0,0,42,52,209,37,155,16,9,1048,1,0.277504105090312,0.722495894909688,1568,1197,553,2269,1610,0.32177121771217715,0.6782287822878229,0,56,0,0,55,0,0,0,30,61,22,73,45,93,105,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
37119006218,37,119,006218,"Census Tract 62.18, Mecklenburg County, North Carolina",2938,0.04016337644656229,0.9598366235534377,0.8866575901974132,0.016678012253233492,0,0.015656909462219197,0,0,0.04084411164057182,1081,0,0,0,0,0,0,35,0,70,976,1.027220630372493,0.2979942693409742,0.7292263610315186,1081,NA,1285,3041,2562,0.04129793510324484,0.9587020648967551,0,0,0,0,0,0,0,0,55,52,152,70,115,69,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006219,37,119,006219,"Census Tract 62.19, Mecklenburg County, North Carolina",3005,0.031281198003327786,0.9687188019966723,0.827287853577371,0,0,0.028951747088186357,0,0,0.1124792013311148,1123,0,0,0,0,0,0,0,0,118,1005,1.3369098712446352,0.13304721030042918,1.203862660944206,1123,NA,881,3122,2697,0.0111731843575419,0.9888268156424581,0,0,0,0,0,0,0,0,0,16,199,80,0,33,120,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006220,37,119,006220,"Census Tract 62.20, Mecklenburg County, North Carolina",2840,0.07253521126760563,0.9274647887323944,0.8873239436619719,0,0,0.020774647887323944,0,0,0.01936619718309859,1711,0,0,127,66,315,120,15,90,332,646,1,0.1401098901098901,0.8598901098901099,1711,1495,590,2096,1658,0.16732804232804233,0.8326719576719577,0,0,0,0,0,0,0,0,12,0,40,101,28,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006221,37,119,006221,"Census Tract 62.21, Mecklenburg County, North Carolina",3861,0.0518000518000518,0.9481999481999482,0.6873866873866874,0.12639212639212638,0,0.02046102046102046,0,0,0.11396011396011396,1375,0,0,0,0,0,0,0,0,104,1271,1,0.5318940137389597,0.4681059862610402,1375,1912,435,1643,1582,0.11538461538461539,0.8846153846153846,0,0,67,0,0,0,0,0,172,139,95,0,82,108,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006222,37,119,006222,"Census Tract 62.22, Mecklenburg County, North Carolina",3960,0.023737373737373738,0.9762626262626263,0.7926767676767676,0.13333333333333333,0,0.040656565656565655,0,0,0.009595959595959595,1378,0,32,0,0,0,0,0,0,0,1346,1.0375586854460095,0.23380281690140844,0.8037558685446009,1378,784,695,1740,1587,0.08200290275761973,0.9179970972423802,0,24,0,0,0,111,111,43,55,84,93,64,114,149,79,84,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,20,0,0,34,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006223,37,119,006223,"Census Tract 62.23, Mecklenburg County, North Carolina",2453,0.07867916836526702,0.921320831634733,0.6449245821443131,0.2507134121483897,0,0,0,0,0.025682837342030168,914,0,20,0,0,0,25,7,0,105,757,1,0.2727272727272727,0.7272727272727273,914,1844,572,1553,1500,0.1867881548974943,0.8132118451025057,0,190,23,0,0,33,0,0,79,62,55,18,21,0,132,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,24,10,27,28,0,0,0,0,0,0,0,0,0,19,0,0,0,10,0,0,0
37119006224,37,119,006224,"Census Tract 62.24, Mecklenburg County, North Carolina",3182,0.21841609050911376,0.7815839094908862,0.6357636706473916,0.14299182903834068,0,0,0.0028284098051539913,0,0,1415,0,187,260,223,50,53,0,0,46,596,1,0.37790697674418605,0.622093023255814,1415,1427,396,1295,689,0.570168404170008,0.429831595829992,0,43,0,0,0,0,43,32,52,0,33,9,38,76,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,0,21,59,27,22,0,0,0,0,0,0,0,0,0,35,12,0,11,0,12,11,0
37119006305,37,119,006305,"Census Tract 63.05, Mecklenburg County, North Carolina",4203,0.12467285272424458,0.8753271472757554,0.45491315726861764,0.31263383297644537,0,0.0808945990958839,0,0,0.02688555793480847,1307,0,34,0,0,0,0,0,0,82,1191,1.0536028119507908,0.30404217926186294,0.7495606326889279,1307,NA,654,2103,1933,0.06503442999234889,0.9349655700076511,16,54,106,25,0,30,15,84,61,107,67,30,22,52,64,48,0,0,0,0,0,0,0,0,0,0,34,17,0,17,0,22,94,43,0,63,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006306,37,119,006306,"Census Tract 63.06, Mecklenburg County, North Carolina",1399,0.016440314510364547,0.9835596854896355,0.7648320228734811,0.14581844174410294,0,0.07290922087205147,0,0,0,493,0,10,0,0,0,0,0,0,0,483,1,0.2981651376146789,0.7018348623853211,493,NA,567,1605,1522,0.06567796610169492,0.934322033898305,0,0,0,0,0,70,0,0,37,28,0,17,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006307,37,119,006307,"Census Tract 63.07, Mecklenburg County, North Carolina",4589,0.07060361734582697,0.929396382654173,0.6761821747657442,0.14491174547831773,0,0.08847243408149924,0,0.004140335585094792,0.015689692743517107,1927,0,12,71,304,22,35,0,0,234,1249,1,0.31916537867078826,0.6808346213292118,1927,1449,506,1938,1794,0.28125,0.71875,0,91,0,67,0,0,118,0,136,69,74,28,119,124,160,83,0,0,0,0,0,0,0,0,95,0,0,0,0,19,15,0,0,0,0,14,26,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006308,37,119,006308,"Census Tract 63.08, Mecklenburg County, North Carolina",4271,0.030671973776633107,0.9693280262233669,0.8014516506672911,0.13579957855303207,0,0.010770311402481855,0,0,0.02130648560056193,1701,0,0,305,186,0,0,0,0,62,1148,1.00339558573854,0.3599320882852292,0.6434634974533107,1701,1650,474,1916,1620,0.4056437389770723,0.5943562610229277,162,0,0,0,0,0,0,0,150,79,142,68,91,256,100,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006309,37,119,006309,"Census Tract 63.09, Mecklenburg County, North Carolina",1830,0.15846994535519127,0.8415300546448088,0.6377049180327868,0.16721311475409836,0,0,0,0,0.0366120218579235,886,0,0,27,113,64,184,68,0,0,430,1,0.14678899082568808,0.8532110091743119,886,1066,733,1144,1105,0.4666666666666667,0.5333333333333333,22,17,20,0,16,0,35,0,0,38,41,29,10,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,27,30,0,38,0,0,0,0,0,0,0,0,0,0,16,30,27,30,0,21,0,0
37119006310,37,119,006310,"Census Tract 63.10, Mecklenburg County, North Carolina",3365,0.15037147102526002,0.84962852897474,0.7022288261515601,0.07934621099554234,0.0029717682020802376,0.025557206537890044,0,0,0.03952451708766716,1112,0,61,0,0,0,0,10,16,13,1012,1.0262008733624455,0.3537117903930131,0.6724890829694323,1112,NA,466,1707,1506,0.2670863309352518,0.7329136690647482,0,0,0,32,34,0,78,0,69,72,24,7,94,32,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,49,22,0,39,0,0,0,0,0,0,0,0,0,0,0,0,49,22,0,19,0
37119006311,37,119,006311,"Census Tract 63.11, Mecklenburg County, North Carolina",4053,0.008142116950407105,0.9918578830495929,0.8282753515914137,0.076486553170491,0,0.016037503084135207,0,0.022699235134468296,0.04835924006908463,1355,0,0,0,0,0,0,0,0,0,1355,1,0.24730290456431536,0.7526970954356846,1355,2237,688,2112,1692,0.04797047970479705,0.9520295202952029,0,0,29,0,29,65,0,0,46,40,222,171,126,164,151,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006403,37,119,006403,"Census Tract 64.03, Mecklenburg County, North Carolina",5716,0.045136459062281316,0.9548635409377186,0.720258922323303,0.1410076976906928,0,0.029041287613715886,0.0010496850944716584,0.0022743177046885936,0.06123163051084675,1974,8,0,22,147,89,135,41,54,210,1268,1,0.21176470588235294,0.788235294117647,1974,1255,673,2189,1193,0.25601374570446733,0.7439862542955327,0,13,0,8,0,27,128,0,70,29,62,44,52,70,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,28,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006404,37,119,006404,"Census Tract 64.04, Mecklenburg County, North Carolina",7304,0.030394304490690034,0.96960569550931,0.8973165388828039,0.038472070098576124,0,0.01355421686746988,0,0,0.020262869660460023,2575,0,25,0,0,0,0,0,0,270,2280,1.0082564351627004,0.24040796503156872,0.7678484701311317,2575,1679,711,2370,2047,0.011848341232227487,0.9881516587677726,0,106,22,26,0,0,0,0,124,116,308,123,176,230,431,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,85,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006407,37,119,006407,"Census Tract 64.07, Mecklenburg County, North Carolina",4104,0.009502923976608187,0.9904970760233918,0.7977582846003899,0.0533625730994152,0,0.04922027290448343,0,0.003898635477582846,0.08625730994152046,1468,0,0,0,0,0,0,0,0,226,1242,1.0031771247021446,0.14773629864972201,0.8554408260524226,1468,1680,457,1651,1491,0.3176470588235294,0.6823529411764706,0,0,12,0,0,0,15,29,41,103,145,72,89,121,211,150,0,0,0,0,0,0,0,0,7,8,0,0,7,8,7,9,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006408,37,119,006408,"Census Tract 64.08, Mecklenburg County, North Carolina",2945,0.05602716468590832,0.9439728353140917,0.7704584040747029,0.1168081494057725,0,0,0,0,0.0567062818336163,1447,0,0,205,82,407,105,73,0,145,430,1.1026119402985075,0.033582089552238806,1.0690298507462686,1447,1310,527,1760,1026,0.646539027982327,0.35346097201767307,0,0,0,0,0,28,27,0,18,52,52,76,0,79,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006409,37,119,006409,"Census Tract 64.09, Mecklenburg County, North Carolina",3059,0.020594965675057208,0.9794050343249427,0.9225237005557372,0.05230467473030402,0,0.004576659038901602,0,0,0,1672,0,0,388,46,10,0,8,15,225,980,1,0.17301038062283736,0.8269896193771626,1672,1221,497,2120,1667,0.2767336357744653,0.7232663642255347,0,0,0,0,0,0,0,0,39,125,57,70,0,69,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119006410,37,119,006410,"Census Tract 64.10, Mecklenburg County, North Carolina",3267,0.13192531374349556,0.8680746862565044,0.7134986225895317,0.052647689011325376,0,0.03305785123966942,0,0.011937557392102846,0.05693296602387511,1361,0,0,0,182,0,14,0,0,100,1065,1,0.2313860252004582,0.7686139747995419,1361,1709,418,1413,1195,0.23952975753122704,0.7604702424687729,0,0,17,0,0,52,0,0,23,43,43,62,26,45,92,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,25,56,0,31,11,11,55,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
37119006411,37,119,006411,"Census Tract 64.11, Mecklenburg County, North Carolina",3011,0.31883095317170373,0.6811690468282963,0.5599468615078047,0.10627698439056792,0,0.005313849219528396,0,0,0.009631351710395218,1226,0,98,10,29,16,25,125,0,25,898,1.198300283286119,0.17988668555240794,1.018413597733711,1226,1146,486,1393,896,0.30809399477806787,0.6919060052219321,0,0,36,0,28,33,0,29,0,37,25,67,37,53,0,56,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,46,138,0,0,30,174,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119980100,37,119,980100,"Census Tract 9801, Mecklenburg County, North Carolina",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119980200,37,119,980200,"Census Tract 9802, Mecklenburg County, North Carolina",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119980300,37,119,980300,"Census Tract 9803, Mecklenburg County, North Carolina",29,0.5862068965517241,0.41379310344827586,0.41379310344827586,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,NA,NA,NA,12,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
