ncessch,school_name,lea_name,school_level,school_type,enrollment,teachers_fte,school_id,street_location,city_location,fips,tract,county_fips_geo,place_fips,free_or_reduced_price_lunch,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl,read_test_pct_prof_midpt,math_test_pct_prof_midpt,salaries_teachers,student_teacher_ratio,percent_frl_eligible,white,black,hispanic,asian,american_indian_or_alaska_native,native_hawaiian_or_other_pacific_islander,two_or_more_races,unknown,share_white,share_black,share_hisp,share_asian,tractce,geoid.x,name.x,namelsad,intptlat,intptlon,scl_pct_nonwhite,geoid.y,state,county,name.y,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,x50_plus_units,x20_to_49_units,x10_to_19_units,x5_to_9_units,x3_or_4_units,x2_units,x1_unit_attached_home,x1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17,tract_pct_nonwhite,test_sfh_pct,school_age_kids_in_tract,elementary,middle,high,statefp20,countyfp20,tractce20,total_students,grade_cluster_elementary,grade_cluster_middle,grade_cluster_high,market_share_total,market_share_elementary,market_share_middle,market_share_high,replaced_by_county_ms_elementary,replaced_by_county_ms_middle,replaced_by_county_ms_high
370297001280,Thomasboro Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,584,46,3701280,538 Bradford Dr,Charlotte,North Carolina,4302,37119,12000,581,32.6,0.983414,98,32.5,92,19,11,2375797,12.7,0.9948630136986302,10,356,138,72,1,1,6,0,0.017123287671232876,0.6095890410958904,0.2363013698630137,0.1232876712328767,004302,37119004302,43.02,Census Tract 43.02,+35.2606562,-080.8935271,98.3,37119004302,37,119,"Census Tract 43.02, Mecklenburg County, North Carolina",4686,0.1252667520273154,0.8747332479726846,0.05740503627827571,0.7460520699957319,0,0.0499359795134443,0,0,0.0213401621852326,2100,0,138,98,0,150,143,81,9,67,1414,1.0729813664596273,0.2010869565217391,0.8718944099378882,2100,1029,377,876,675,0.6047032474804032,0.3952967525195968,108,133,167,44,65,177,195,113,0,9,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,40,0,16,65,48,56,71,14,59,0,0,0,0,0,0,0,0,0,0,65,33,56,37,0,0,0,94.3,67,1605,398,548,344,37,119,004302,754,307,188,259,0.16090482287665386,0.7713567839195979,0.34306569343065696,0.752906976744186,0,0,0
370297002785,Torrence Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,685,49,3702785,14550 Ranson Rd,Huntersville,North Carolina,6212,37119,33120,133,9.5,0.47154,26,9.4,31,46,54,1664573,14,0.19416058394160585,323,102,195,29,2,2,32,0,0.47153284671532847,0.14890510948905109,0.2846715328467153,0.042335766423357665,006212,37119006212,62.12,Census Tract 62.12,+35.4141694,-080.8681400,52.8,37119006212,37,119,"Census Tract 62.12, Mecklenburg County, North Carolina",4211,0.06862977914984564,0.9313702208501544,0.6547138446924721,0.15696984089289956,7.124198527665638e-4,0.0569935882213251,0,0.00641177867489907,0.05556874851579197,1896,0,0,59,162,146,83,187,0,243,1016,1.016267942583732,0.4870813397129186,0.5291866028708134,1896,1473,658,1821,1670,0.45714285714285713,0.5428571428571428,10,56,0,0,52,47,14,54,195,91,66,36,60,34,38,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,14,0,34,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,34.5,54,927,376,135,196,37,119,006212,429,224,83,122,0.1018760389456186,0.5957446808510638,0.6148148148148148,0.6224489795918368,0,0,0
370297003311,Trillium Springs Montessori,Charlotte-Mecklenburg Schools,Primary,Regular school,204,15,3703311,9213 Beatties Ford Rd,Huntersville,North Carolina,6105,37119,NA,15,10.3,1.069249,29,10.2,34,72,57,610826,13.6,0.07352941176470588,85,67,22,15,0,2,13,0,0.4166666666666667,0.3284313725490196,0.10784313725490197,0.07352941176470588,006105,37119006105,61.05,Census Tract 61.05,+35.3413691,-080.9008142,58.3,37119006105,37,119,"Census Tract 61.05, Mecklenburg County, North Carolina",2882,0.04892435808466343,0.9510756419153366,0.3022206800832755,0.5961138098542679,0,0.01630811936155447,0,0,0.03643303261623872,1131,0,30,0,0,0,0,0,2,0,1099,1.0174029451137885,0.31860776439089694,0.6987951807228916,1131,1652,343,1558,1471,0.28162511542012925,0.7183748845798708,15,81,81,80,75,25,76,42,57,15,3,0,0,22,23,23,0,0,0,4,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,4,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,69.8,97,725,206,187,169,37,119,006105,364,114,92,158,0.12630117973629423,0.5533980582524272,0.4919786096256685,0.9349112426035504,0,0,0
370297001282,Tuckaseegee Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,581,41,3701282,2028 Little Rock Rd,Charlotte,North Carolina,6006,37119,12000,578,33.9,1.085013,99,33.8,94,31,34,2346655,14.2,0.9948364888123924,13,275,222,58,0,0,13,0,0.022375215146299483,0.47332185886402756,0.38209982788296043,0.09982788296041308,006012,37119006012,60.12,Census Tract 60.12,+35.2541287,-080.9453076,97.8,37119006012,37,119,"Census Tract 60.12, Mecklenburg County, North Carolina",4783,0.09826468743466445,0.9017353125653356,0.31591051641229356,0.4315283295003136,2.090738030524775e-4,0.120844658164332,0,0,0.03324273468534392,1693,0,0,0,0,0,0,0,35,15,1643,1.4016506189821183,0.6121045392022009,0.7895460797799174,1693,1347,423,1207,956,0.17250495703899538,0.8274950429610046,144,0,151,0,26,182,68,0,0,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,107,62,43,34,40,28,20,0,0,69,0,28,32,0,11,0,0,0,0,0,0,0,0,0,0,58,0,28,32,0,0,0,68.4,97,1236,360,347,253,37,119,006012,850,362,227,261,0.1777127325946059,0.6925395620184098,0.654178674351585,0.5956669683734754,1,0,1
370297000871,Turning Point Academy,Charlotte-Mecklenburg Schools,High,Other/alternative school,50,28,3700871,8701 Moores Chapel Rd,Charlotte,North Carolina,6006,37119,12000,47,31.1,1.025876,95,31,90,10,10,1136475,1.8,0.94,1,34,12,0,0,1,2,0,0.02,0.68,0.24,0,006012,37119006012,60.12,Census Tract 60.12,+35.2541287,-080.9453076,98,37119006012,37,119,"Census Tract 60.12, Mecklenburg County, North Carolina",4783,0.09826468743466445,0.9017353125653356,0.31591051641229356,0.4315283295003136,2.090738030524775e-4,0.120844658164332,0,0,0.03324273468534392,1693,0,0,0,0,0,0,0,35,15,1643,1.4016506189821183,0.6121045392022009,0.7895460797799174,1693,1347,423,1207,956,0.17250495703899538,0.8274950429610046,144,0,151,0,26,182,68,0,0,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,107,62,43,34,40,28,20,0,0,69,0,28,32,0,11,0,0,0,0,0,0,0,0,0,0,58,0,28,32,0,0,0,68.4,97,1236,360,347,253,37,119,006012,850,362,227,261,0.1777127325946059,0.6925395620184098,0.654178674351585,0.5956669683734754,1,0,1
370297000652,University Meadows Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,716,39,3700652,1600 Pavilion Blvd,Charlotte,North Carolina,5609,37119,12000,713,31.4,1.031212,96,31.3,91,30,26,1759242,18.4,0.9958100558659218,34,390,223,38,3,1,27,0,0.04748603351955307,0.5446927374301676,0.31145251396648044,0.05307262569832402,005609,37119005609,56.09,Census Tract 56.09,+35.3223377,-080.7200438,95.3,37119005609,37,119,"Census Tract 56.09, Mecklenburg County, North Carolina",3521,0.06674240272649816,0.933257597273502,0.27918205055381995,0.3893780176086339,0,0.22664015904572565,0,0.01448452144277193,0.02357284862255041,1861,0,218,521,224,751,125,10,0,12,0,1,0.5129310344827587,0.4870689655172414,1861,875,NA,NA,NA,0.942632850241546,0.0573671497584541,24,61,0,0,26,0,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,0,0,72.1,0,301,90,29,123,37,119,005609,213,95,50,68,0.06049417779040046,0.6925395620184098,0.46119611095851776,0.5528455284552846,1,1,0
370297001893,University Park Creative Arts,Charlotte-Mecklenburg Schools,Primary,Regular school,339,25,3701893,2400 Hildebrand St,Charlotte,North Carolina,4600,37119,12000,336,35.1,1.076946,100,35,95,27,7.5,1681928,13.6,0.9911504424778761,5,274,48,2,0,0,10,0,0.014749262536873156,0.8082595870206489,0.1415929203539823,0.0058997050147492625,004600,37119004600,46,Census Tract 46,+35.2615509,-080.8610607,98.5,37119004600,37,119,"Census Tract 46, Mecklenburg County, North Carolina",2489,0.04539975893933307,0.954600241060667,0.02169546002410606,0.9296906388107674,0,0,0,0,0.00321414222579349,1298,0,39,0,30,43,0,44,69,30,1043,1.1235955056179776,0.3764044943820225,0.7471910112359551,1298,1100,328,883,702,0.537719298245614,0.4622807017543859,50,44,21,55,84,12,142,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,97.8,80,492,92,163,150,37,119,004600,419,176,90,153,0.1683406990759341,0.6925395620184098,0.5521472392638037,0.5956669683734754,1,0,1
370297003419,Vaughan Academy of Technology,Charlotte-Mecklenburg Schools,Primary,Regular school,344,24,3703419,8601 Old Concord Rd,Charlotte,North Carolina,5605,37119,12000,105,18.2,0.838345,56,18.1,59,47,32,1214506,14.3,0.30523255813953487,20,225,80,12,0,1,6,0,0.05813953488372093,0.6540697674418605,0.23255813953488372,0.03488372093023256,005623,37119005623,56.23,Census Tract 56.23,+35.2897889,-080.7374432,94.2,37119005623,37,119,"Census Tract 56.23, Mecklenburg County, North Carolina",4039,0.10844268383263184,0.8915573161673681,0.22852191136419903,0.6216885367665264,0,0,0,0.02574894775934637,0.01559792027729636,2279,0,38,44,487,883,140,0,15,200,472,1,0.07296137339055794,0.927038626609442,2279,1216,503,1603,NA,0.8237179487179487,0.1762820512820513,10,236,0,76,0,77,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,77.1,21,530,313,0,261,37,119,005623,352,167,88,97,0.08715028472394157,0.5335463258785943,0.46119611095851776,0.3716475095785441,0,1,0
370297003466,Villa Heights Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,122,9,3703466,800 Everett Place,Charlotte,North Carolina,900,37119,12000,119,30.4,1.005073,93,30.3,89,34.5,24.5,NA,13.6,0.9754098360655737,24,73,15,6,0,0,4,0,0.19672131147540983,0.5983606557377049,0.12295081967213115,0.04918032786885246,000900,37119000900,9,Census Tract 9,+35.2373294,-080.8103873,80.3,37119000900,37,119,"Census Tract 9, Mecklenburg County, North Carolina",1878,0.08466453674121406,0.915335463258786,0.4579339723109691,0.4281150159744409,0.00266240681576144,0.00638977635782747,0,0,0.02023429179978701,876,0,0,129,22,0,13,35,21,10,646,2.2222222222222223,1.6262626262626263,0.5959595959595959,876,1343,548,1955,1409,0.36893203883495146,0.6310679611650486,43,50,0,0,28,0,0,23,38,6,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2,74,243,66,0,80,37,119,000900,93,64,13,16,0.04952076677316294,0.9696969696969696,0.46119611095851776,0.2,0,1,0
370297002660,Walter G. Byers School,Charlotte-Mecklenburg Schools,Primary,Regular school,369,38,3702660,1415 Hamilton St,Charlotte,North Carolina,4900,37119,12000,366,35.5,1.064535,100,35.4,95,27,18,1808979,9.7,0.991869918699187,5,295,49,3,1,0,16,0,0.013550135501355014,0.7994579945799458,0.13279132791327913,0.008130081300813009,004900,37119004900,49,Census Tract 49,+35.2427609,-080.8428441,98.6,37119004900,37,119,"Census Tract 49, Mecklenburg County, North Carolina",841,0,1,0.0558858501783591,0.9441141498216408,0,0,0,0,0,284,0,11,5,0,0,0,0,0,0,268,1,0.3793103448275862,0.6206896551724138,284,1125,443,1197,1005,0.2536764705882353,0.7463235294117647,49,9,19,19,0,17,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,94,131,26,25,57,37,119,004900,91,38,21,32,0.10820451843043996,0.6925395620184098,0.84,0.5614035087719298,1,0,0
370297001285,West Charlotte High School,Charlotte-Mecklenburg Schools,High,Regular school,1453,96,3701285,2219 Senior Dr,Charlotte,North Carolina,4600,37119,12000,1450,34.1,1.177688,100,34,94,34,33,4406914,15.1,0.9979353062629044,28,1124,210,51,2,0,38,0,0.019270474879559532,0.7735719201651755,0.1445285615966965,0.03509979353062629,004600,37119004600,46,Census Tract 46,+35.2615509,-080.8610607,98.1,37119004600,37,119,"Census Tract 46, Mecklenburg County, North Carolina",2489,0.04539975893933307,0.954600241060667,0.02169546002410606,0.9296906388107674,0,0,0,0,0.00321414222579349,1298,0,39,0,30,43,0,44,69,30,1043,1.1235955056179776,0.3764044943820225,0.7471910112359551,1298,1100,328,883,702,0.537719298245614,0.4622807017543859,50,44,21,55,84,12,142,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,97.8,80,492,92,163,150,37,119,004600,419,176,90,153,0.1683406990759341,0.6925395620184098,0.5521472392638037,0.5956669683734754,1,0,1
370297001286,West Mecklenburg High School,Charlotte-Mecklenburg Schools,High,Regular school,1211,75,3701286,7400 Tuckaseegee Rd,Charlotte,North Carolina,6006,37119,12000,1201,31.3,0.983224,95,31.2,90,35,42,4752255,16.1,0.9917423616845582,38,652,438,54,0,1,28,0,0.03137902559867878,0.5383980181668043,0.36168455821635015,0.04459124690338563,006012,37119006012,60.12,Census Tract 60.12,+35.2541287,-080.9453076,96.9,37119006012,37,119,"Census Tract 60.12, Mecklenburg County, North Carolina",4783,0.09826468743466445,0.9017353125653356,0.31591051641229356,0.4315283295003136,2.090738030524775e-4,0.120844658164332,0,0,0.03324273468534392,1693,0,0,0,0,0,0,0,35,15,1643,1.4016506189821183,0.6121045392022009,0.7895460797799174,1693,1347,423,1207,956,0.17250495703899538,0.8274950429610046,144,0,151,0,26,182,68,0,0,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,107,62,43,34,40,28,20,0,0,69,0,28,32,0,11,0,0,0,0,0,0,0,0,0,0,58,0,28,32,0,0,0,68.4,97,1236,360,347,253,37,119,006012,850,362,227,261,0.1777127325946059,0.6925395620184098,0.654178674351585,0.5956669683734754,1,0,1
370297001287,Westerly Hills Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,392,26,3701287,4420 Denver Ave,Charlotte,North Carolina,4000,37119,12000,389,32.4,0.987068,98,32.3,92,17,12,2089587,15.1,0.9923469387755102,7,246,114,11,2,0,12,0,0.017857142857142856,0.6275510204081632,0.29081632653061223,0.02806122448979592,004000,37119004000,40,Census Tract 40,+35.2334149,-080.9112968,98.2,37119004000,37,119,"Census Tract 40, Mecklenburg County, North Carolina",4448,0.06182553956834532,0.9381744604316546,0.1443345323741007,0.6492805755395683,0.00539568345323741,0.07598920863309352,0,0.00696942446043165,0.05620503597122302,1973,0,73,43,0,41,22,109,92,294,1299,1.0443514644351464,0.2610878661087866,0.7832635983263598,1973,1073,390,886,758,0.5435868961687951,0.45641310383120487,134,219,24,58,97,127,263,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,9,0,0,17,0,0,19,0,15,16,0,0,0,0,0,0,0,0,0,17,0,11,19,0,15,16,85.6,66,1199,399,424,286,37,119,004000,669,286,161,222,0.1504046762589928,0.7167919799498746,0.3797169811320754,0.7762237762237763,0,0,0
370297003018,Whitewater Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,764,50,3703018,11600 White Rapids Rd,Charlotte,North Carolina,6005,37119,NA,761,32.1,1.012468,97,32,91,28,25,2331580,15.3,0.9960732984293194,57,343,294,48,2,2,18,0,0.07460732984293193,0.4489528795811518,0.38481675392670156,0.06282722513089005,006005,37119006005,60.05,Census Tract 60.05,+35.2728931,-080.9874812,92.5,37119006005,37,119,"Census Tract 60.05, Mecklenburg County, North Carolina",3194,0.13180964308077645,0.8681903569192235,0.4032561051972448,0.3976205385097057,0,0.04477144646211647,0,0,0.02254226675015654,1154,0,125,0,0,0,21,0,0,4,1004,1.0187134502923976,0.3532163742690059,0.6654970760233918,1154,788,453,1238,1151,0.17819148936170212,0.8218085106382979,135,54,48,29,6,125,17,27,37,26,41,52,33,9,13,31,0,0,0,0,0,0,0,0,0,0,7,0,14,0,9,0,30,5,36,9,0,56,0,27,0,0,0,0,0,0,0,0,4,5,36,0,0,0,0,0,59.7,87,921,283,171,364,37,119,006005,563,259,142,162,0.1762680025046963,0.9151943462897526,0.8304093567251462,0.44505494505494503,0,0,0
370297003146,Whitewater Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,748,47,3703146,10201 Running Rapids Rd,Charlotte,North Carolina,6005,37119,NA,733,32.4,1.132756,98,32.3,92,25,24,2297815,15.9,0.9799465240641712,41,353,291,47,2,0,14,0,0.05481283422459893,0.47192513368983957,0.3890374331550802,0.06283422459893048,006005,37119006005,60.05,Census Tract 60.05,+35.2728931,-080.9874812,94.5,37119006005,37,119,"Census Tract 60.05, Mecklenburg County, North Carolina",3194,0.13180964308077645,0.8681903569192235,0.4032561051972448,0.3976205385097057,0,0.04477144646211647,0,0,0.02254226675015654,1154,0,125,0,0,0,21,0,0,4,1004,1.0187134502923976,0.3532163742690059,0.6654970760233918,1154,788,453,1238,1151,0.17819148936170212,0.8218085106382979,135,54,48,29,6,125,17,27,37,26,41,52,33,9,13,31,0,0,0,0,0,0,0,0,0,0,7,0,14,0,9,0,30,5,36,9,0,56,0,27,0,0,0,0,0,0,0,0,4,5,36,0,0,0,0,0,59.7,87,921,283,171,364,37,119,006005,563,259,142,162,0.1762680025046963,0.9151943462897526,0.8304093567251462,0.44505494505494503,0,0,0
370297003175,William Amos Hough High,Charlotte-Mecklenburg Schools,High,Regular school,2470,116,3703175,12420 Bailey Rd,Cornelius,North Carolina,6405,37119,14700,166,1.9,0.662185,7,1.8,5,81,83,6461675,21.3,0.06720647773279352,1737,262,300,86,1,3,81,0,0.7032388663967611,0.10607287449392712,0.1214574898785425,0.034817813765182185,006409,37119006409,64.09,Census Tract 64.09,+35.4710454,-080.8362803,29.7,37119006409,37,119,"Census Tract 64.09, Mecklenburg County, North Carolina",3059,0.0205949656750572,0.9794050343249427,0.9225237005557372,0.05230467473030402,0,0.0045766590389016,0,0,0,1672,0,0,388,46,10,0,8,15,225,980,1,0.17301038062283736,0.8269896193771626,1672,1221,497,2120,1667,0.2767336357744653,0.7232663642255347,0,0,0,0,0,0,0,0,39,125,57,70,0,69,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,59,578,194,180,325,37,119,006409,341,125,86,130,0.11147433801896044,0.6443298969072165,0.4777777777777778,0.4,0,0,0
370297003416,Williams Secondary Montessori,Charlotte-Mecklenburg Schools,High,Regular school,366,23,3703416,2400 Carmine St,Charlotte,North Carolina,5100,37119,12000,24,12.3,1.235187,36,12.2,40,78,67,657128,15.9,0.06557377049180328,237,80,32,6,0,0,11,0,0.6475409836065574,0.2185792349726776,0.08743169398907104,0.01639344262295082,005100,37119005100,51,Census Tract 51,+35.2624641,-080.8268574,35.2,37119005100,37,119,"Census Tract 51, Mecklenburg County, North Carolina",2168,0.04105166051660516,0.9589483394833948,0.1014760147601476,0.8081180811808119,0,0.02952029520295203,0,0,0.01983394833948339,1313,0,0,166,5,17,39,34,72,165,815,1.054054054054054,0.38513513513513514,0.668918918918919,1313,915,609,821,684,0.7002518891687658,0.29974811083123426,34,0,35,0,18,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,6,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,89.9,62,208,13,93,50,37,119,005100,289,133,71,85,0.13330258302583026,0.6925395620184098,0.7634408602150538,0.5956669683734754,1,0,1
370297003468,Wilson STEM Academy,Charlotte-Mecklenburg Schools,Middle,Regular school,431,32,3703468,7020 Tuckaseegee Rd,Charlotte,North Carolina,6006,37119,12000,428,32.6,1.107113,98,32.5,92,22,11,NA,13.5,0.9930394431554525,11,309,86,18,1,0,6,0,0.025522041763341066,0.7169373549883991,0.19953596287703015,0.04176334106728538,006012,37119006012,60.12,Census Tract 60.12,+35.2541287,-080.9453076,97.4,37119006012,37,119,"Census Tract 60.12, Mecklenburg County, North Carolina",4783,0.09826468743466445,0.9017353125653356,0.31591051641229356,0.4315283295003136,2.090738030524775e-4,0.120844658164332,0,0,0.03324273468534392,1693,0,0,0,0,0,0,0,35,15,1643,1.4016506189821183,0.6121045392022009,0.7895460797799174,1693,1347,423,1207,956,0.17250495703899538,0.8274950429610046,144,0,151,0,26,182,68,0,0,0,0,0,0,19,54,0,0,0,0,0,0,0,0,0,107,62,43,34,40,28,20,0,0,69,0,28,32,0,11,0,0,0,0,0,0,0,0,0,0,58,0,28,32,0,0,0,68.4,97,1236,360,347,253,37,119,006012,850,362,227,261,0.1777127325946059,0.6925395620184098,0.654178674351585,0.5956669683734754,1,0,1
370297001601,Winding Springs Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,742,46,3701601,6601 Horace Mann Rd,Charlotte,North Carolina,5403,37119,12000,739,32,1.014263,97,31.9,91,24,21,2697894,16.1,0.9959568733153639,18,368,330,11,0,1,14,0,0.02425876010781671,0.49595687331536387,0.444743935309973,0.014824797843665768,005403,37119005403,54.03,Census Tract 54.03,+35.2993564,-080.8204775,97.6,37119005403,37,119,"Census Tract 54.03, Mecklenburg County, North Carolina",5920,0.2775337837837838,0.7224662162162162,0.09949324324324324,0.48125,0.00337837837837837,0.01925675675675675,0,0,0.11908783783783784,1996,0,51,8,0,84,97,17,18,0,1721,1.0749039692701663,0.24199743918053776,0.8329065300896287,1996,1126,341,1115,1016,0.3475964078182779,0.6524035921817222,5,119,149,83,25,131,180,11,0,35,0,0,25,27,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,55,59,47,24,21,309,1,0,0,0,0,0,0,0,0,53,0,59,0,24,21,57,0,90.1,86,1605,388,806,541,37,119,005403,888,353,202,333,0.15,0.9097938144329896,0.2506203473945409,0.6155268022181146,0,0,0
370297001290,Windsor Park Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,510,33,3701290,3910 Sudbury Rd,Charlotte,North Carolina,1606,37119,12000,507,33.3,0.985013,99,33.2,93,30,32,2139986,15.5,0.9941176470588236,17,95,330,47,2,2,17,0,0.03333333333333333,0.18627450980392157,0.6470588235294118,0.09215686274509804,001606,37119001606,16.06,Census Tract 16.06,+35.2184656,-080.7625195,96.7,37119001606,37,119,"Census Tract 16.06, Mecklenburg County, North Carolina",4675,0.36620320855614974,0.6337967914438503,0.2532620320855615,0.22481283422459897,0,0.13390374331550803,0,0.00748663101604278,0.01433155080213903,1630,0,0,53,28,196,267,81,80,11,914,1.013906447534766,0.3185840707964602,0.695322376738306,1630,1088,455,1309,1134,0.6270627062706271,0.37293729372937295,0,106,11,11,33,0,160,1,24,4,0,4,45,0,0,1,0,0,0,0,0,0,0,0,0,42,0,8,17,38,0,34,135,34,68,71,11,12,142,72,0,0,0,0,0,0,0,0,102,34,68,61,11,0,142,72,74.7,56,1574,240,381,290,37,119,001606,572,256,138,178,0.1223529411764706,0.6925395620184098,0.3622047244094488,0.6137931034482759,1,0,0
370297002857,Winget Park Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,652,42,3702857,12235 Winget Rd,Charlotte,North Carolina,5909,37119,12000,116,11.8,1.016755,34,11.7,39,43,40,1846085,15.5,0.17791411042944785,181,226,149,64,3,2,27,0,0.2776073619631902,0.34662576687116564,0.2285276073619632,0.09815950920245399,005924,37119005924,59.24,Census Tract 59.24,+35.1329568,-080.9962399,72.2,37119005924,37,119,"Census Tract 59.24, Mecklenburg County, North Carolina",6865,0.17844136926438456,0.8215586307356154,0.41194464675892206,0.3434814275309541,0,0.06613255644573926,0,0,0,2040,0,0,0,0,0,0,0,0,178,1862,1.1704545454545454,0.3380681818181818,0.8323863636363636,2040,1737,343,1828,1797,0.21305668016194332,0.7869433198380567,35,172,58,83,49,103,158,21,225,51,25,111,108,47,82,64,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,10,21,68,57,21,2,52,68,65,0,0,0,0,0,0,0,0,21,3,3,0,2,3,19,11,58.8,91,1844,493,394,454,37,119,005924,796,358,165,273,0.11595047341587764,0.7261663286004056,0.4187817258883249,0.6013215859030837,0,0,0
370297001291,Winterfield Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,615,37,3701291,3100 Winterfield Pl,Charlotte,North Carolina,1702,37119,12000,612,33.4,0.994346,99,33.3,93,16,12,2132717,16.6,0.9951219512195122,16,139,404,51,0,1,4,0,0.026016260162601626,0.22601626016260162,0.656910569105691,0.08292682926829269,001702,37119001702,17.02,Census Tract 17.02,+35.2081204,-080.7732945,97.4,37119001702,37,119,"Census Tract 17.02, Mecklenburg County, North Carolina",6912,0.3855613425925926,0.6144386574074074,0.2504340277777778,0.2743055555555556,0,0.05685763888888889,0,0.00535300925925926,0.02748842592592592,2439,0,0,13,364,317,291,70,132,176,1076,1.0099667774086378,0.42967884828349945,0.5802879291251384,2439,1024,455,1272,1084,0.6223194748358862,0.37768052516411377,66,8,50,9,182,113,38,27,11,51,61,0,10,103,11,9,0,0,0,0,0,0,0,0,46,0,0,0,29,20,0,32,187,129,207,70,210,68,178,27,0,0,0,0,0,0,0,0,159,98,171,53,171,25,40,27,75,44,2696,536,559,240,37,119,001702,934,488,235,211,0.13512731481481485,0.9104477611940298,0.4203935599284436,0.8791666666666667,0,0,0
